frame_id,capture_mono_ns,recv_mono_ns,save_mono_ns
35050,16193728091489,195803419935404,195803420849801
35051,16193760137357,195803499841399,195803500825488
35052,16193791997327,195803500810529,195803501770291
35053,16193827668140,195803531846452,195803532857173
35054,16193860131694,195803562851776,195803563873554
35055,16193892103286,195803582803185,195803583725296
35056,16193928121363,195803687903429,195803688990194
35058,16193991488564,195803696944649,195803697897470
35059,16194027951774,195803705785867,195803706715780
35060,16194060557627,195803780946638,195803781897527
35061,16194092332014,195803783916034,195803784849669
35063,16194160136300,195803819893737,195803820861384
35064,16194191183761,195803972262990,195803973357233
35065,16194224113803,195803977109212,195803978195329
35066,16194260254386,195803978861744,195803979824039
35067,16194292181024,195804007049528,195804007956128
35068,16194324158134,195804047018627,195804047924135
35069,16194366177571,195804084016626,195804084923075
35071,16194424083915,195804106992392,195804107965653
35072,16194460147097,195804162759436,195804163749944
35074,16194524171531,195804212889688,195804213910824
35075,16194559327721,195804261934835,195804263006860
35076,16194592175361,195804301026501,195804302175548
35077,16194623313402,195804320959550,195804321891126
35078,16194660242009,195804377841962,195804378849336
35079,16194692184169,195804402884324,195804403880412
35080,16194746221593,195804411880688,195804412839941
35081,16194759530297,195804457921492,195804458857504
35082,16194791274318,195804499025857,195804499990196
35083,16194824259520,195804531939433,195804532892718
35085,16194892175637,195804626021239,195804626938721
35086,16194924185093,195804655060157,195804656011912
35089,16195023794594,195804779619488,195804780750338
35090,16195060526830,195804780690772,195804781666991
35092,16195125965681,195804818884357,195804819831832
35093,16195159234338,195804856951409,195804857929292
35094,16195192202037,195804963175215,195804964253986
35095,16195223389609,195804973048758,195804973981576
35096,16195260205601,195804979003755,195804980082771
35097,16195292364544,195805001017368,195805002052686
35098,16195324150128,195805022738850,195805023858552
35099,16195360318000,195805106566375,195805107576953
35100,16195392233593,195805107653527,195805108628068
35101,16195424187314,195805122804373,195805123782066
35102,16195459725611,195805171777014,195805172871730
35103,16195492216661,195805210954653,195805211973996
35104,16195523504501,195805222766741,195805223779199
35105,16195585485972,195805264871748,195805265947655
35106,16195592468028,195805291820457,195805292803561
35107,16195623601587,195805338856920,195805339885607
35108,16195660285642,195805369841945,195805370865839
35109,16195692273844,195805418877547,195805419970891
35110,16195723394693,195805462186092,195805463415991
35111,16195756215349,195805463120104,195805464105565
35112,16195792249202,195805491900711,195805492983370
35113,16195824241415,195805538957362,195805540056599
35114,16195856258317,195805562849784,195805563840652
35115,16195892305504,195805621364618,195805622553202
35116,16195928395820,195805646962712,195805648080648
35117,16195955286732,195805651065662,195805652100682
35118,16195992308152,195805691817731,195805692744775
35119,16196024364429,195805761912235,195805762845709
35120,16196055331722,195805762891883,195805763751744
35121,16196092311576,195805812659713,195805813624066
35122,16196123256993,195805823785866,195805824745175
35123,16196155297436,195805860783903,195805861837294
35124,16196191966903,195805946284383,195805947311627
35126,16196255509937,195805966744403,195805967648133
35127,16196292184666,195805979505034,195805980396015
35128,16196324281258,195806045876837,195806046816168
35129,16196356200389,195806053756606,195806054658367
35130,16196392280492,195806091647976,195806092509627
35131,16196424264993,195806131826533,195806132766655
35132,16196456279809,195806161775030,195806162710860
35133,16196492425906,195806214719419,195806215781428
35134,16196524213622,195806223782981,195806224713846
35135,16196556381782,195806258619186,195806259590276
35136,16196591331596,195806300637190,195806301517775
35137,16196631336977,195806331628094,195806332546146
35138,16196656295304,195806371642365,195806372561403
35139,16196692283994,195806385745952,195806386623731
35140,16196724319749,195806417723001,195806418606196
35141,16196756297218,195806482652138,195806483777436
35142,16196791637373,195806500668801,195806501642200
35143,16196823967627,195806532724952,195806533682184
35144,16196855338491,195806562638374,195806563842297
35145,16196892359598,195806612779216,195806613718905
35146,16196923195007,195806624736699,195806625639741
35147,16196966562237,195806651615137,195806652503285
35148,16196991212988,195806693659283,195806694706443
35149,16197024220788,195806739827940,195806740854680
35150,16197056220756,195806802673645,195806803686899
35151,16197092425864,195806809628515,195806810589110
35152,16197124365932,195806820495125,195806821395081
35153,16197156323969,195806860672521,195806861822928
35154,16197188283934,195806944746544,195806945765694
35155,16197224388723,195806969635656,195806970669794
35156,16197255408882,195806973535267,195806974498481
35157,16197287723508,195806983600953,195806984509175
35158,16197324284839,195807018511076,195807019411352
35159,16197356340488,195807082727898,195807083681523
35160,16197388437286,195807107160369,195807108062962
35162,16197456346091,195807139711521,195807140739948
35163,16197487390470,195807202693660,195807203686807
35164,16197523629279,195807241730064,195807242726450
35165,16197555738057,195807253659911,195807254638123
35166,16197606110311,195807291568253,195807292457154
35168,16197655361133,195807332656143,195807333736180
35169,16197688490868,195807382673555,195807383606451
35170,16197724392778,195807417614831,195807418497650
35171,16197756399048,195807457586850,195807458559867
35172,16197788347971,195807529969057,195807531018249
35173,16197824217014,195807544689150,195807545799349
35174,16197856306936,195807545822068,195807546927225
35175,16197887427310,195807614703363,195807615692036
35176,16197924302101,195807643352657,195807644309996
35177,16197956281806,195807656678041,195807657696638
35178,16198009257521,195807698700826,195807699663962
35180,16198056288181,195807735683266,195807736671691
35182,16198123702571,195807802707831,195807803823394
35183,16198156382375,195807926732035,195807927737173
35184,16198188321398,195807938556239,195807939461876
35185,16198224462801,195807943666175,195807944975864
35186,16198256402137,195807968673223,195807970027170
35187,16198288443979,195807979698417,195807981046063
35188,16198323917991,195808021718464,195808023037173
35190,16198388479627,195808057670215,195808059005393
35191,16198424285277,195808122617584,195808123928915
35192,16198456376915,195808172684154,195808174081832
35193,16198488431311,195808182753847,195808184134360
35194,16198523676870,195808225766112,195808227108403
35195,16198556429544,195808283582582,195808284923858
35196,16198588499305,195808301734556,195808303056234
35197,16198624499031,195808321725142,195808323059271
35198,16198656348517,195808369762277,195808371182122
35199,16198687988821,195808378720141,195808380062191
35200,16198720599662,195808411635019,195808413073944
35201,16198768911819,195808464831110,195808466297517
35202,16198787651630,195808500863616,195808502244448
35203,16198819898071,195808527619815,195808528958083
35204,16198856334026,195808562692792,195808564055451
35205,16198888372743,195808612676757,195808614034375
35206,16198920420003,195808653879942,195808655333368
35207,16198956613492,195808659949221,195808661355649
35208,16198988442764,195808698777446,195808700149884
35209,16199019445885,195808729818013,195808731216722
35210,16199056444324,195808771815253,195808772966678
35211,16199113287026,195808805873207,195808806925438
35213,16199156364070,195808818563665,195808819588312
35214,16199188330904,195808933694119,195808934762994
35215,16199220395819,195808938704358,195808939608785
35216,16199256388041,195808943774843,195808944763616
35217,16199288417068,195809005791250,195809006820882
35218,16199320538444,195809043743078,195809044698910
35219,16199356464516,195809053715358,195809054692681
35221,16199420346255,195809091650418,195809092661658
35222,16199455534931,195809171690296,195809172664093
35223,16199487525725,195809201709587,195809202627169
35224,16199527646728,195809204757723,195809205653436
35225,16199556585745,195809262688430,195809263705155
35226,16199588471272,195809299753737,195809300674810
35227,16199620536812,195809373829956,195809374888178
35228,16199656472936,195809374836158,195809375676198
35229,16199688043128,195809405714222,195809406720760
35230,16199719554462,195809418747821,195809419655309
35231,16199756480604,195809458628819,195809459612204
35232,16199787710825,195809492641642,195809493535246
35233,16199845977532,195809523679669,195809524571584
35234,16199855988862,195809578752293,195809579728254
35235,16199887560930,195809614639875,195809615593593
35236,16199920391471,195809640790242,195809641757175
35237,16199956515056,195809650972758,195809651878531
35238,16199988464490,195809723038975,195809724085914
35239,16200020558050,195809732805420,195809733777568
35240,16200056497140,195809738824278,195809739747325
35242,16200120529040,195809879693096,195809880693320
35243,16200156413387,195809880735399,195809881674808
35244,16200208742275,195809935868492,195809936825913
35245,16200219907696,195809941700532,195809942634796
35246,16200252433526,195809965781066,195809966945940
35247,16200288541847,195810054769279,195810056687698
35248,16200320410078,195810056489216,195810057948330
35249,16200352456811,195810107336243,195810108706240
35251,16200420431331,195810108764225,195810110058596
35252,16200452506973,195810145786361,195810147318868
